pago_id,credito_id,cliente_id,numero_cuota,fecha_vencimiento,fecha_pago,valor_cuota,valor_pagado,medio_pago,estado_pago,dias_mora
PG00000272,CR000041,CL00039,4,2024-10-27,2024-10-26,417000,417000,Billetera digital,Pagado,0
PG00000273,CR000041,CL00039,5,2024-11-27,2024-11-26,417000,417000,Billetera digital,Pagado,0
PG00000274,CR000041,CL00039,6,2024-12-27,2024-12-27,417000,417000,,Pagado,0
PG00000275,CR000041,CL00039,7,2025-01-27,2025-01-25,417000,417000,Efectivo aliado,Pagado,0
PG00000276,CR000041,CL00039,8,2025-02-27,2025-02-24,417000,417000,Débito automático,Pagado,0
PG00000277,CR000041,CL00039,9,2025-03-27,2025-03-31,417000,417000,Transferencia,Pagado tardío,4
PG00000278,CR000041,CL00039,10,2025-04-27,2025-04-27,417000,417000,Efectivo aliado,Pagado,0
PG00000279,CR000041,CL00039,11,2025-05-27,2025-07-25,417000,417000,Efectivo aliado,Pagado tardío,59
PG00000280,CR000041,CL00039,12,2025-06-27,2025-06-26,417000,417000,Billetera digital,Pagado,0
PG00000281,CR000042,CL00040,1,2025-10-01,2025-10-01,848000,848000,PSE,Pagado,0
PG00000282,CR000042,CL00040,2,2025-11-01,2026-01-14,848000,848000,Débito automático,Pagado tardío,74
PG00000283,CR000042,CL00040,3,2025-12-01,2025-11-28,848000,848000,Transferencia,Pagado,0
PG00000284,CR000043,CL00040,1,2026-02-09,2026-02-09,320000,320000,PSE,Pagado,0
PG00000285,CR000043,CL00040,2,2026-03-09,2026-03-02,320000,320000,Efectivo aliado,Pagado,0
PG00000286,CR000043,CL00040,3,2026-04-09,2026-03-30,320000,320000,Débito automático,Pagado,0
PG00000287,CR000043,CL00040,4,2026-05-09,,320000,0,Débito automático,Pendiente,0
PG00000288,CR000044,CL00041,1,2023-11-04,2023-11-04,1368000,1368000,PSE,Pagado,0
PG00000289,CR000044,CL00041,2,2023-12-04,2023-12-01,1368000,1368000,Efectivo aliado,Pagado,0
PG00000290,CR000044,CL00041,3,2024-01-04,2024-01-04,1368000,1368000,Transferencia,Pagado,0
PG00000291,CR000045,CL00042,1,2026-04-26,2026-04-23,53000,53000,,Pagado,0
PG00000292,CR000046,CL00043,1,2025-04-30,2025-04-25,199000,199000,Efectivo aliado,Pagado,0
PG00000293,CR000046,CL00043,2,2025-05-30,2025-05-29,199000,199000,Efectivo aliado,Pagado,0
PG00000294,CR000046,CL00043,3,2025-06-30,2025-06-28,199000,199000,Efectivo aliado,Pagado,0
PG00000295,CR000046,CL00043,4,2025-07-30,2025-07-30,199000,199000,Transferencia,Pagado,0
PG00000296,CR000046,CL00043,5,2025-08-30,2025-08-29,199000,199000,Transferencia,Pagado,0
PG00000297,CR000046,CL00043,6,2025-09-30,2025-09-25,199000,-5000,PSE,Pagado,0
PG00000298,CR000046,CL00043,7,2025-10-30,2025-10-27,199000,199000,Débito automático,Pagado,0
PG00000299,CR000046,CL00043,8,2025-11-30,2025-11-27,199000,199000,PSE,Pagado,0
PG00000300,CR000046,CL00043,9,2025-12-30,2025-12-29,199000,199000,Transferencia,Pagado,0
PG00000301,CR000047,CL00044,1,2026-02-05,2026-02-03,116000,116000,Efectivo aliado,Pagado,0
PG00000302,CR000047,CL00044,2,2026-03-05,2026-02-28,116000,139000,PSE,Pagado,0
PG00000303,CR000047,CL00044,3,2026-04-05,2026-04-05,116000,116000,Transferencia,Pagado,0
PG00000304,CR000047,CL00044,4,2026-05-05,,116000,0,PSE,Pendiente,0
PG00000305,CR000048,CL00044,1,2025-10-09,2025-10-09,312000,312000,Billetera digital,Pagado,0
PG00000306,CR000048,CL00044,2,2025-11-09,2025-11-07,312000,312000,PSE,Pagado,0
PG00000307,CR000048,CL00044,3,2025-12-09,2025-12-06,312000,312000,PSE,Pagado,0
PG00000308,CR000049,CL00045,1,2024-12-13,2024-12-12,244000,244000,Débito automático,Pagado,0
PG00000309,CR000049,CL00045,2,2025-01-13,2025-01-12,244000,244000,PSE,Pagado,0
PG00000310,CR000049,CL00045,3,2025-02-13,2025-02-12,244000,244000,Efectivo aliado,Pagado,0
PG00000311,CR000050,CL00046,1,2025-08-23,2025-08-18,186000,186000,Efectivo aliado,Pagado,0
PG00000312,CR000050,CL00046,2,2025-09-23,2025-09-16,186000,186000,Billetera digital,Pagado,0
PG00000313,CR000050,CL00046,3,2025-10-23,2025-10-23,186000,186000,PSE,Pagado,0
PG00000314,CR000050,CL00046,4,2025-11-23,2025-11-20,186000,186000,Efectivo aliado,Pagado,0
PG00000315,CR000050,CL00046,5,2025-12-23,2025-12-23,186000,186000,Transferencia,Pagado,0
PG00000316,CR000050,CL00046,6,2026-01-23,2026-01-20,186000,186000,Débito automático,Pagado,0
PG00000317,CR000050,CL00046,7,2026-02-23,2026-02-23,186000,186000,PSE,Pagado,0
PG00000318,CR000050,CL00046,8,2026-03-23,2026-03-23,186000,232000,PSE,Pagado,0
PG00000319,CR000050,CL00046,9,2026-04-23,2026-04-23,186000,186000,Efectivo aliado,Pagado,0
PG00000320,CR000051,CL00047,1,2025-11-26,2025-11-26,226000,226000,PSE,Pagado,0
PG00000321,CR000051,CL00047,2,2025-12-26,2025-12-26,226000,226000,,Pagado,0
PG00000322,CR000051,CL00047,3,2026-01-26,2026-02-14,226000,226000,Transferencia,Pagado tardío,19
PG00000323,CR000051,CL00047,4,2026-02-26,2026-02-26,226000,226000,PSE,Pagado,0
PG00000324,CR000051,CL00047,5,2026-03-26,2026-03-25,226000,226000,Transferencia,Pagado,0
PG00000325,CR000051,CL00047,6,2026-04-26,2026-04-24,226000,226000,PSE,Pagado,0
PG00000326,CR000052,CL00048,1,2026-02-28,2026-02-28,302000,302000,PSE,Pagado,0
PG00000327,CR000052,CL00048,2,2026-03-30,2026-03-29,302000,302000,Efectivo aliado,Pagado,0
PG00000328,CR000052,CL00048,3,2026-04-30,2026-04-28,302000,302000,PSE,Pagado,0
PG00000329,CR000053,CL00050,1,2025-06-11,2025-06-14,351000,351000,Efectivo aliado,Pagado tardío,3
PG00000330,CR000053,CL00050,2,2025-07-11,2025-08-05,351000,351000,PSE,Pagado tardío,25
PG00000331,CR000053,CL00050,3,2025-08-11,2025-08-11,351000,351000,Transferencia,Pagado,0
PG00000332,CR000053,CL00050,4,2025-09-11,2025-09-18,351000,351000,PSE,Pagado tardío,7
PG00000333,CR000053,CL00050,5,2025-10-11,2025-11-01,351000,351000,PSE,Pagado tardío,21
PG00000334,CR000053,CL00050,6,2025-11-11,2025-11-11,351000,351000,Transferencia,Pagado,0
PG00000335,CR000053,CL00050,7,2025-12-11,2026-01-06,351000,351000,Transferencia,Pagado tardío,26
PG00000336,CR000053,CL00050,8,2026-01-11,2026-01-06,351000,351000,Transferencia,Pagado,0
PG00000337,CR000053,CL00050,9,2026-02-11,2026-03-20,351000,351000,PSE,Pagado tardío,37
PG00000338,CR000053,CL00050,10,2026-03-11,2026-03-10,351000,351000,Efectivo aliado,Pagado,0
PG00000339,CR000053,CL00050,11,2026-04-11,2026-04-08,351000,351000,PSE,Pagado,0
PG00000340,CR000053,CL00050,12,2026-05-11,,351000,0,PSE,Pendiente,0
PG00000341,CR000054,CL00051,1,2026-01-12,2026-01-18,2687000,2687000,PSE,Pagado tardío,6
PG00000342,CR000054,CL00051,2,2026-02-12,2026-02-23,2687000,2687000,Transferencia,Pagado tardío,11
PG00000343,CR000054,CL00051,3,2026-03-12,,2687000,0,PSE,Mora,49
PG00000344,CR000055,CL00052,1,2025-07-28,2025-09-12,605000,605000,PSE,Pagado tardío,46
PG00000345,CR000055,CL00052,2,2025-08-28,2025-08-25,605000,605000,PSE,Pagado,0
PG00000346,CR000055,CL00052,3,2025-09-28,2025-09-23,605000,605000,PSE,Pagado,0
PG00000347,CR000055,CL00052,4,2025-10-28,2025-10-28,605000,605000,Billetera digital,Pagado,0
PG00000348,CR000055,CL00052,5,2025-11-28,2025-11-26,605000,605000,Efectivo aliado,Pagado,0
PG00000349,CR000055,CL00052,6,2025-12-28,2026-01-09,605000,605000,PSE,Pagado tardío,12
PG00000350,CR000056,CL00054,1,2025-02-05,2025-01-31,137000,137000,PSE,Pagado,0
PG00000351,CR000056,CL00054,2,2025-03-05,2025-03-05,137000,137000,PSE,Pagado,0
PG00000352,CR000056,CL00054,3,2025-04-05,2025-04-02,137000,137000,Billetera digital,Pagado,0
PG00000353,CR000056,CL00054,4,2025-05-05,2025-05-05,137000,137000,Débito automático,Pagado,0
PG00000354,CR000056,CL00054,5,2025-06-05,2025-06-05,137000,137000,Transferencia,Pagado,0
PG00000355,CR000056,CL00054,6,2025-07-05,2025-07-29,137000,137000,PSE,Pagado tardío,24
PG00000356,CR000056,CL00054,7,2025-08-05,2025-08-05,137000,150000,Efectivo aliado,Pagado,0
PG00000357,CR000056,CL00054,8,2025-09-05,2025-09-04,137000,178000,PSE,Pagado,0
PG00000358,CR000056,CL00054,9,2025-10-05,2025-11-22,137000,137000,,Pagado tardío,48
PG00000359,CR000056,CL00054,10,2025-11-05,2025-12-02,137000,137000,Débito automático,Pagado tardío,27
PG00000360,CR000056,CL00054,11,2025-12-05,2025-12-02,137000,137000,Efectivo aliado,Pagado,0
PG00000361,CR000056,CL00054,12,2026-01-05,2026-01-04,137000,137000,PSE,Pagado,0
PG00000362,CR000057,CL00056,1,2025-11-23,2025-12-16,368000,368000,Billetera digital,Pagado tardío,23
PG00000363,CR000057,CL00056,2,2025-12-23,2025-12-16,368000,368000,Transferencia,Pagado,0
PG00000364,CR000057,CL00056,3,2026-01-23,2026-01-23,368000,368000,PSE,Pagado,0
PG00000365,CR000057,CL00056,4,2026-02-23,2026-02-22,368000,424000,PSE,Pagado,0
PG00000366,CR000057,CL00056,5,2026-03-23,2026-03-21,368000,368000,PSE,Pagado,0
PG00000367,CR000057,CL00056,6,2026-04-23,2026-04-23,368000,368000,,Pagado,0
PG00000368,CR000058,CL00056,1,2026-04-30,2026-04-28,195000,195000,Efectivo aliado,Pagado,0
PG00000369,CR000059,CL00057,1,2024-12-12,2024-12-09,147000,147000,PSE,Pagado,0
PG00000370,CR000059,CL00057,2,2025-01-12,2025-01-05,147000,147000,PSE,Pagado,0
PG00000371,CR000059,CL00057,3,2025-02-12,2025-03-03,147000,147000,Débito automático,Pagado tardío,19
PG00000372,CR000059,CL00057,4,2025-03-12,2025-04-13,147000,147000,Efectivo aliado,Pagado tardío,32
PG00000373,CR000059,CL00057,5,2025-04-12,2025-04-11,147000,147000,PSE,Pagado,0
PG00000374,CR000059,CL00057,6,2025-05-12,2025-05-12,147000,147000,Billetera digital,Pagado,0
PG00000375,CR000059,CL00057,7,2025-06-12,2025-06-10,147000,147000,Billetera digital,Pagado,0
PG00000376,CR000059,CL00057,8,2025-07-12,2025-07-11,147000,147000,PSE,Pagado,0
PG00000377,CR000059,CL00057,9,2025-08-12,2025-08-12,147000,147000,PSE,Pagado,0
PG00000378,CR000060,CL00058,1,2024-06-02,2024-05-31,602000,602000,Transferencia,Pagado,0
PG00000379,CR000060,CL00058,2,2024-07-02,2024-07-01,602000,602000,PSE,Pagado,0
PG00000380,CR000060,CL00058,3,2024-08-02,2024-07-28,602000,602000,PSE,Pagado,0
PG00000381,CR000060,CL00058,4,2024-09-02,2024-08-31,602000,602000,PSE,Pagado,0
PG00000382,CR000060,CL00058,5,2024-10-02,2024-09-29,602000,602000,Billetera digital,Pagado,0
PG00000383,CR000060,CL00058,6,2024-11-02,2024-11-09,602000,602000,Efectivo aliado,Pagado tardío,7
PG00000384,CR000061,CL00059,1,2026-02-05,2026-02-03,230000,230000,Transferencia,Pagado,0
PG00000385,CR000061,CL00059,2,2026-03-05,2026-03-02,230000,230000,Débito automático,Pagado,0
PG00000386,CR000061,CL00059,3,2026-04-05,2026-04-05,230000,230000,Transferencia,Pagado,0
PG00000387,CR000061,CL00059,4,2026-05-05,2026-04-30,230000,230000,Transferencia,Pagado,0
PG00000388,CR000062,CL00059,1,2025-07-27,2025-07-26,138000,138000,PSE,Pagado,0
PG00000389,CR000062,CL00059,2,2025-08-27,2025-08-25,138000,138000,Efectivo aliado,Pagado,0
PG00000390,CR000062,CL00059,3,2025-09-27,2025-09-27,138000,138000,PSE,Pagado,0
PG00000391,CR000062,CL00059,4,2025-10-27,2025-10-26,138000,138000,Billetera digital,Pagado,0
PG00000392,CR000062,CL00059,5,2025-11-27,2025-11-27,138000,138000,PSE,Pagado,0
PG00000393,CR000062,CL00059,6,2025-12-27,2025-12-22,138000,138000,,Pagado,0
PG00000394,CR000062,CL00059,7,2026-01-27,2026-01-27,138000,138000,Efectivo aliado,Pagado,0
PG00000395,CR000062,CL00059,8,2026-02-27,2026-02-25,138000,138000,PSE,Pagado,0
PG00000396,CR000062,CL00059,9,2026-03-27,2026-03-26,138000,138000,PSE,Pagado,0
PG00000397,CR000062,CL00059,10,2026-04-27,2026-04-27,138000,138000,PSE,Pagado,0
PG00000398,CR000063,CL00059,1,2026-04-27,2026-04-26,161000,161000,Billetera digital,Pagado,0
PG00000399,CR000064,CL00060,1,2026-03-06,2026-03-13,416000,416000,Transferencia,Pagado tardío,7
PG00000400,CR000064,CL00060,2,2026-04-06,2026-04-06,416000,416000,Billetera digital,Pagado,0
PG00000401,CR000064,CL00060,3,2026-05-06,,416000,0,PSE,Pendiente,0
PG00000402,CR000065,CL00061,1,2024-04-09,2024-04-04,214000,214000,PSE,Pagado,0
PG00000403,CR000065,CL00061,2,2024-05-09,2024-05-04,214000,214000,Transferencia,Pagado,0
PG00000404,CR000065,CL00061,3,2024-06-09,2024-06-09,214000,214000,Débito automático,Pagado,0
PG00000405,CR000065,CL00061,4,2024-07-09,2024-07-08,214000,214000,Efectivo aliado,Pagado,0
PG00000406,CR000065,CL00061,5,2024-08-09,2024-08-09,214000,214000,PSE,Pagado,0
PG00000407,CR000065,CL00061,6,2024-09-09,2024-09-15,214000,214000,PSE,Pagado tardío,6
PG00000408,CR000066,CL00062,1,2026-01-17,2026-01-15,87000,87000,PSE,Pagado,0
PG00000409,CR000066,CL00062,2,2026-02-17,2026-02-17,87000,87000,Billetera digital,Pagado,0
PG00000410,CR000066,CL00062,3,2026-03-17,2026-03-16,87000,87000,Efectivo aliado,Pagado,0
PG00000411,CR000066,CL00062,4,2026-04-17,2026-04-15,87000,87000,PSE,Pagado,0
PG00000412,CR000067,CL00063,1,2023-09-08,2023-09-06,217000,217000,PSE,Pagado,0
PG00000413,CR000067,CL00063,2,2023-10-08,2023-10-08,217000,217000,PSE,Pagado,0
PG00000414,CR000067,CL00063,3,2023-11-08,2023-11-05,217000,217000,PSE,Pagado,0
PG00000415,CR000067,CL00063,4,2023-12-08,2023-12-06,217000,217000,Transferencia,Pagado,0
PG00000416,CR000067,CL00063,5,2024-01-08,2024-01-07,217000,217000,Billetera digital,Pagado,0
PG00000417,CR000067,CL00063,6,2024-02-08,2024-02-08,217000,217000,PSE,Pagado,0
PG00000418,CR000067,CL00063,7,2024-03-08,2024-04-01,217000,217000,PSE,Pagado tardío,24
PG00000419,CR000067,CL00063,8,2024-04-08,2024-04-03,217000,217000,PSE,Pagado,0
PG00000420,CR000067,CL00063,9,2024-05-08,2024-05-08,217000,217000,Billetera digital,Pagado,0
PG00000421,CR000067,CL00063,10,2024-06-08,2024-06-06,217000,217000,Transferencia,Pagado,0
PG00000422,CR000067,CL00063,11,2024-07-08,2024-09-01,217000,101000,Transferencia,Parcial,55
PG00000423,CR000067,CL00063,12,2024-08-08,2024-08-08,217000,217000,PSE,Pagado,0
PG00000424,CR000068,CL00064,1,2025-09-03,2025-11-06,788000,788000,Efectivo aliado,Pagado tardío,64
PG00000425,CR000068,CL00064,2,2025-10-03,2025-10-03,788000,788000,Billetera digital,Pagado,0
PG00000426,CR000068,CL00064,3,2025-11-03,2025-11-03,788000,788000,Efectivo aliado,Pagado,0
PG00000427,CR000068,CL00064,4,2025-12-03,2025-12-01,788000,788000,Billetera digital,Pagado,0
PG00000428,CR000068,CL00064,5,2026-01-03,2026-01-01,788000,788000,Efectivo aliado,Pagado,0
PG00000429,CR000068,CL00064,6,2026-02-03,2026-02-03,788000,788000,Transferencia,Pagado,0
PG00000430,CR000068,CL00064,7,2026-03-03,2026-02-28,788000,788000,Transferencia,Pagado,0
PG00000431,CR000068,CL00064,8,2026-04-03,2026-04-03,788000,901000,Billetera digital,Pagado,0
PG00000432,CR000068,CL00064,9,2026-05-03,,788000,0,Efectivo aliado,Pendiente,0
PG00000433,CR000069,CL00065,1,2026-04-20,2026-04-10,969000,969000,PSE,Pagado,0
PG00000434,CR000070,CL00065,1,2025-05-08,2025-05-08,1965000,1965000,Billetera digital,Pagado,0
PG00000435,CR000070,CL00065,2,2025-06-08,2025-09-04,1965000,1965000,PSE,Pagado tardío,88
PG00000436,CR000070,CL00065,3,2025-07-08,2025-07-07,1965000,1965000,Billetera digital,Pagado,0
PG00000437,CR000071,CL00067,1,2025-08-07,2025-08-04,350000,350000,Efectivo aliado,Pagado,0
PG00000438,CR000071,CL00067,2,2025-09-07,2025-09-05,350000,350000,PSE,Pagado,0
PG00000439,CR000071,CL00067,3,2025-10-07,2025-10-06,350000,350000,PSE,Pagado,0
PG00000440,CR000071,CL00067,4,2025-11-07,2025-11-07,350000,350000,PSE,Pagado,0
PG00000441,CR000071,CL00067,5,2025-12-07,2025-12-05,350000,398000,PSE,Pagado,0
PG00000442,CR000071,CL00067,6,2026-01-07,2026-01-26,350000,350000,PSE,Pagado tardío,19
PG00000443,CR000071,CL00067,7,2026-02-07,2026-02-04,350000,350000,PSE,Pagado,0
PG00000444,CR000071,CL00067,8,2026-03-07,2026-03-04,350000,350000,Transferencia,Pagado,0
PG00000445,CR000071,CL00067,9,2026-04-07,2026-04-06,350000,350000,PSE,Pagado,0
PG00000446,CR000072,CL00067,1,2025-02-16,2025-02-14,480000,480000,Efectivo aliado,Pagado,0
PG00000447,CR000072,CL00067,2,2025-03-16,2025-03-15,480000,480000,Billetera digital,Pagado,0
PG00000448,CR000072,CL00067,3,2025-04-16,2025-04-13,480000,480000,Efectivo aliado,Pagado,0
PG00000449,CR000072,CL00067,4,2025-05-16,2025-05-15,480000,480000,Transferencia,Pagado,0
PG00000450,CR000072,CL00067,5,2025-06-16,2025-06-14,480000,480000,Débito automático,Pagado,0
PG00000451,CR000072,CL00067,6,2025-07-16,2025-07-09,480000,480000,Débito automático,Pagado,0
PG00000452,CR000073,CL00068,1,2024-11-03,2024-11-03,328000,328000,PSE,Pagado,0
PG00000453,CR000073,CL00068,2,2024-12-03,2024-12-03,328000,328000,PSE,Pagado,0
PG00000454,CR000073,CL00068,3,2025-01-03,2025-01-01,328000,328000,Billetera digital,Pagado,0
PG00000455,CR000073,CL00068,4,2025-02-03,2025-02-02,328000,328000,Transferencia,Pagado,0
PG00000456,CR000073,CL00068,5,2025-03-03,2025-03-02,328000,328000,PSE,Pagado,0
PG00000457,CR000073,CL00068,6,2025-04-03,2025-04-02,328000,328000,PSE,Pagado,0
PG00000458,CR000073,CL00068,7,2025-05-03,2025-05-02,328000,328000,Débito automático,Pagado,0
PG00000459,CR000073,CL00068,8,2025-06-03,2025-05-29,328000,328000,Transferencia,Pagado,0
PG00000460,CR000073,CL00068,9,2025-07-03,2025-07-03,328000,328000,PSE,Pagado,0
PG00000461,CR000073,CL00068,10,2025-08-03,2025-08-02,328000,328000,Débito automático,Pagado,0
PG00000462,CR000073,CL00068,11,2025-09-03,2025-08-29,328000,328000,Efectivo aliado,Pagado,0
PG00000463,CR000073,CL00068,12,2025-10-03,2025-10-03,328000,328000,PSE,Pagado,0
PG00000464,CR000074,CL00069,1,2024-06-11,2024-06-11,529000,529000,Débito automático,Pagado,0
PG00000465,CR000074,CL00069,2,2024-07-11,2024-07-08,529000,529000,Billetera digital,Pagado,0
PG00000466,CR000074,CL00069,3,2024-08-11,2024-08-10,529000,529000,Billetera digital,Pagado,0
PG00000467,CR000074,CL00069,4,2024-09-11,2024-09-10,529000,529000,Transferencia,Pagado,0
PG00000468,CR000074,CL00069,5,2024-10-11,2024-10-29,529000,200000,Transferencia,Parcial,18
PG00000469,CR000074,CL00069,6,2024-11-11,2024-11-04,529000,529000,Efectivo aliado,Pagado,0
PG00000470,CR000075,CL00072,1,2025-09-30,2025-09-29,422000,422000,Efectivo aliado,Pagado,0
PG00000471,CR000075,CL00072,2,2025-10-31,2025-10-30,422000,422000,Efectivo aliado,Pagado,0
PG00000472,CR000075,CL00072,3,2025-11-30,2025-11-30,422000,422000,PSE,Pagado,0
PG00000473,CR000075,CL00072,4,2025-12-31,2025-12-29,422000,422000,Transferencia,Pagado,0
PG00000474,CR000075,CL00072,5,2026-01-31,2026-01-24,422000,422000,PSE,Pagado,0
PG00000475,CR000075,CL00072,6,2026-02-28,2026-02-25,422000,422000,Transferencia,Pagado,0
PG00000476,CR000075,CL00072,7,2026-03-31,2026-03-28,422000,422000,PSE,Pagado,0
PG00000477,CR000075,CL00072,8,2026-04-30,2026-04-30,422000,422000,Billetera digital,Pagado,0
PG00000478,CR000076,CL00073,1,2026-02-07,2026-02-09,79000,79000,Débito automático,Pagado tardío,2
PG00000479,CR000076,CL00073,2,2026-03-07,,79000,0,Transferencia,Mora,54
PG00000480,CR000076,CL00073,3,2026-04-07,,79000,0,Efectivo aliado,Vencido,23
PG00000481,CR000076,CL00073,4,2026-05-07,,79000,0,Billetera digital,Pendiente,0
PG00000482,CR000077,CL00074,1,2025-07-24,2025-07-23,574000,574000,PSE,Pagado,0
PG00000483,CR000077,CL00074,2,2025-08-24,2025-08-21,574000,574000,Transferencia,Pagado,0
PG00000484,CR000077,CL00074,3,2025-09-24,2025-09-19,574000,574000,Débito automático,Pagado,0
PG00000485,CR000077,CL00074,4,2025-10-24,2025-10-19,574000,574000,Efectivo aliado,Pagado,0
PG00000486,CR000077,CL00074,5,2025-11-24,2025-11-21,574000,574000,PSE,Pagado,0
PG00000487,CR000077,CL00074,6,2025-12-24,2025-12-24,574000,574000,PSE,Pagado,0
PG00000488,CR000077,CL00074,7,2026-01-24,2026-01-24,574000,574000,PSE,Pagado,0
PG00000489,CR000077,CL00074,8,2026-02-24,2026-03-24,574000,574000,Débito automático,Pagado tardío,28
PG00000490,CR000077,CL00074,9,2026-03-24,2026-03-23,574000,574000,PSE,Pagado,0
PG00000491,CR000078,CL00075,1,2026-02-08,2026-02-05,258000,258000,Billetera digital,Pagado,0
PG00000492,CR000078,CL00075,2,2026-03-08,2026-03-06,258000,258000,Billetera digital,Pagado,0
PG00000493,CR000078,CL00075,3,2026-04-08,2026-04-08,258000,258000,Transferencia,Pagado,0
PG00000494,CR000078,CL00075,4,2026-05-08,,258000,0,Efectivo aliado,Pendiente,0
PG00000495,CR000079,CL00076,1,2024-11-22,2024-11-20,91000,91000,Efectivo aliado,Pagado,0
PG00000496,CR000079,CL00076,2,2024-12-22,2025-01-03,91000,91000,PSE,Pagado tardío,12
PG00000497,CR000079,CL00076,3,2025-01-22,2025-01-15,91000,91000,PSE,Pagado,0
PG00000498,CR000079,CL00076,4,2025-02-22,2025-02-22,91000,91000,PSE,Pagado,0
PG00000499,CR000079,CL00076,5,2025-03-22,2025-04-08,91000,91000,PSE,Pagado tardío,17
PG00000500,CR000079,CL00076,6,2025-04-22,2025-04-21,91000,91000,Efectivo aliado,Pagado,0
PG00000501,CR000079,CL00076,7,2025-05-22,2025-05-15,91000,91000,Efectivo aliado,Pagado,0
PG00000502,CR000079,CL00076,8,2025-06-22,2025-07-23,91000,91000,Billetera digital,Pagado tardío,31
PG00000503,CR000079,CL00076,9,2025-07-22,2025-07-21,91000,91000,Efectivo aliado,Pagado,0
PG00000504,CR000079,CL00076,10,2025-08-22,2025-08-22,91000,91000,PSE,Pagado,0
PG00000505,CR000079,CL00076,11,2025-09-22,2025-09-22,91000,91000,Transferencia,Pagado,0
PG00000506,CR000079,CL00076,12,2025-10-22,2025-10-22,91000,91000,PSE,Pagado,0
PG00000507,CR000080,CL00077,1,2025-06-15,2025-06-05,119000,119000,Efectivo aliado,Pagado,0
PG00000508,CR000080,CL00077,2,2025-07-15,2025-07-14,119000,119000,Billetera digital,Pagado,0
PG00000509,CR000080,CL00077,3,2025-08-15,2025-10-30,119000,119000,Transferencia,Pagado tardío,76
PG00000510,CR000080,CL00077,4,2025-09-15,2025-09-15,119000,119000,Transferencia,Pagado,0
PG00000511,CR000080,CL00077,5,2025-10-15,2025-10-13,119000,119000,Efectivo aliado,Pagado,0
PG00000512,CR000080,CL00077,6,2025-11-15,2025-11-15,119000,119000,Billetera digital,Pagado,0
PG00000513,CR000081,CL00077,1,2025-09-25,2025-09-25,100000,100000,Débito automático,Pagado,0
PG00000514,CR000081,CL00077,2,2025-10-25,2025-10-20,100000,100000,PSE,Pagado,0
PG00000515,CR000081,CL00077,3,2025-11-25,2025-11-25,100000,100000,PSE,Pagado,0
PG00000516,CR000081,CL00077,4,2025-12-25,2025-12-22,100000,100000,Efectivo aliado,Pagado,0
PG00000517,CR000081,CL00077,5,2026-01-25,2026-01-20,100000,100000,Billetera digital,Pagado,0
