evento_id,cliente_id,fecha_evento,tipo_evento,canal,resultado_evento,dispositivo,duracion_sesion_seg
EV00000376,CL00040,2026-04-18,solicitud_soporte,app,resuelto,iOS,95
EV00000377,CL00040,2026-02-08,login,app,exitoso,iOS,130
EV00000378,CL00040,2026-01-19,pago_exitoso,app,exitoso,iOS,78
EV00000379,CL00040,2026-03-13,pago_iniciado,web,abandonado,iOS,114
EV00000380,CL00040,2026-02-03,login,app,exitoso,iOS,81
EV00000381,CL00040,2026-04-03,solicitud_soporte,app,resuelto,iOS,177
EV00000382,CL00040,2026-01-06,login,web,exitoso,iOS,212
EV00000383,CL00040,2026-01-01,login,app,exitoso,iOS,66
EV00000384,CL00040,2026-02-04,login,whatsapp,abandonado,iOS,67
EV00000385,CL00040,2026-04-06,consulta_saldo,app,abandonado,iOS,26
EV00000386,CL00040,2026-03-01,solicitud_soporte,app,resuelto,iOS,289
EV00000387,CL00040,2026-03-26,login,call_center,exitoso,iOS,91
EV00000388,CL00040,2026-04-23,consulta_saldo,app,exitoso,iOS,89
EV00000389,CL00041,2023-07-18,pago_exitoso,whatsapp,exitoso,Android,25
EV00000390,CL00041,2025-04-10,login,app,exitoso,Android,166
EV00000391,CL00041,2025-10-09,pago_exitoso,app,exitoso,Android,103
EV00000392,CL00041,2023-08-13,pago_exitoso,app,exitoso,Android,145
EV00000393,CL00041,2024-12-07,login,app,exitoso,Android,73
EV00000394,CL00041,2026-01-31,pago_iniciado,app,exitoso,Android,290
EV00000395,CL00041,2025-02-06,solicitud_soporte,app,resuelto,Android,33
EV00000396,CL00041,2023-08-18,login,app,exitoso,Android,10
EV00000397,CL00042,2025-01-21,login,app,abandonado,Android,94
EV00000398,CL00042,2025-02-02,simulacion_credito,app,exitoso,Android,40
EV00000399,CL00042,2024-12-03,pago_exitoso,app,exitoso,Android,1001
EV00000400,CL00042,2025-08-26,login,whatsapp,exitoso,Android,143
EV00000401,CL00042,2025-01-08,solicitud_soporte,app,escalado,Android,116
EV00000402,CL00042,2025-06-13,login,app,exitoso,Android,185
EV00000403,CL00042,2025-08-11,pago_exitoso,app,exitoso,Android,126
EV00000404,CL00043,2024-10-13,solicitud_soporte,app,resuelto,Android,145
EV00000405,CL00043,2024-08-27,login,app,exitoso,Android,231
EV00000406,CL00043,2026-01-27,consulta_saldo,app,abandonado,Android,244
EV00000407,CL00043,2025-10-31,actualizacion_datos,app,abandonado,Android,199
EV00000408,CL00043,2025-04-01,login,app,exitoso,Android,45
EV00000409,CL00044,2025-03-05,solicitud_soporte,app,escalado,Android,115
EV00000410,CL00044,2025-05-08,login,whatsapp,exitoso,Android,126
EV00000411,CL00044,2025-06-26,consulta_saldo,app,exitoso,Android,235
EV00000412,CL00044,2026-02-25,consulta_saldo,web,exitoso,Android,49
EV00000413,CL00044,2025-02-27,pago_iniciado,app,exitoso,Android,124
EV00000414,CL00044,2025-09-15,pago_fallido,web,fondos_insuficientes,Android,172
EV00000415,CL00044,2026-02-13,pago_exitoso,app,exitoso,Android,42
EV00000416,CL00044,2025-03-03,pago_iniciado,call_center,exitoso,Android,31
EV00000417,CL00044,2025-06-18,solicitud_soporte,app,escalado,Android,67
EV00000418,CL00044,2025-09-06,simulacion_credito,app,exitoso,Android,168
EV00000419,CL00045,2025-06-04,pago_exitoso,app,exitoso,Android,77
EV00000420,CL00045,2025-09-18,login,app,exitoso,Android,214
EV00000421,CL00045,2025-02-21,actualizacion_datos,app,exitoso,Android,91
EV00000422,CL00045,2024-12-15,pago_iniciado,call_center,exitoso,Android,78
EV00000423,CL00046,2025-02-06,consulta_saldo,web,exitoso,iOS,506
EV00000424,CL00046,2025-03-07,pago_iniciado,app,exitoso,iOS,164
EV00000425,CL00046,2026-01-23,login,app,exitoso,iOS,150
EV00000426,CL00046,2026-01-05,login,app,abandonado,iOS,173
EV00000427,CL00046,2025-11-04,solicitud_soporte,app,resuelto,iOS,178
EV00000428,CL00046,2025-07-13,consulta_saldo,app,exitoso,iOS,397
EV00000429,CL00046,2025-12-10,pago_iniciado,app,exitoso,iOS,145
EV00000430,CL00046,2025-12-20,consulta_saldo,app,exitoso,iOS,187
EV00000431,CL00046,2026-02-18,pago_fallido,app,fondos_insuficientes,iOS,54
EV00000432,CL00046,2025-05-27,login,app,exitoso,iOS,81
EV00000433,CL00046,2025-02-23,consulta_saldo,call_center,exitoso,iOS,442
EV00000434,CL00046,2025-06-22,actualizacion_datos,app,abandonado,iOS,53
EV00000435,CL00046,2025-04-26,consulta_saldo,app,abandonado,iOS,146
EV00000436,CL00047,2026-03-29,solicitud_soporte,app,resuelto,Android,63
EV00000437,CL00047,2026-02-17,login,app,exitoso,Android,36
EV00000438,CL00047,2025-08-15,login,app,exitoso,Android,216
EV00000439,CL00047,2025-08-13,login,app,exitoso,Android,260
EV00000440,CL00047,2026-03-23,pago_iniciado,app,exitoso,Android,207
EV00000441,CL00047,2025-09-23,consulta_saldo,web,exitoso,Android,170
EV00000442,CL00047,2026-04-25,solicitud_soporte,whatsapp,resuelto,Android,5
EV00000443,CL00047,2026-03-05,consulta_saldo,app,exitoso,Android,132
EV00000444,CL00047,2026-04-17,pago_iniciado,app,exitoso,Android,155
EV00000445,CL00047,2026-01-14,login,app,exitoso,Android,148
EV00000446,CL00048,2025-12-21,login,app,exitoso,iOS,272
EV00000447,CL00048,2026-03-28,actualizacion_datos,web,exitoso,iOS,109
EV00000448,CL00048,2025-01-18,login,app,abandonado,iOS,203
EV00000449,CL00048,2025-10-29,consulta_saldo,app,exitoso,iOS,144
EV00000450,CL00048,2025-03-08,consulta_saldo,app,exitoso,iOS,120
EV00000451,CL00048,2025-03-29,pago_iniciado,app,exitoso,iOS,53
EV00000452,CL00048,2025-04-12,pago_fallido,web,error_banco,iOS,271
EV00000453,CL00048,2026-01-17,solicitud_soporte,whatsapp,resuelto,iOS,18
EV00000454,CL00048,2025-07-07,login,app,exitoso,iOS,68
EV00000455,CL00048,2025-06-25,pago_fallido,app,fondos_insuficientes,iOS,129
EV00000456,CL00048,2025-12-18,pago_iniciado,app,abandonado,iOS,270
EV00000457,CL00048,2026-04-26,consulta_saldo,app,exitoso,iOS,88
EV00000458,CL00048,2025-07-09,login,app,exitoso,iOS,47
EV00000459,CL00048,2026-01-24,simulacion_credito,app,exitoso,iOS,92
EV00000460,CL00048,2025-04-10,pago_exitoso,app,exitoso,iOS,537
EV00000461,CL00049,2025-08-09,pago_exitoso,app,abandonado,Android,351
EV00000462,CL00049,2025-11-19,pago_exitoso,web,exitoso,Android,103
EV00000463,CL00049,2025-11-22,pago_exitoso,app,exitoso,Android,70
EV00000464,CL00049,2025-12-18,login,app,exitoso,Android,99
EV00000465,CL00050,2023-10-20,login,app,exitoso,Android,391
EV00000466,CL00050,2024-03-13,consulta_saldo,app,abandonado,Android,43
EV00000467,CL00050,2024-12-14,solicitud_soporte,web,resuelto,Android,193
EV00000468,CL00050,2025-12-14,consulta_saldo,app,abandonado,Android,247
EV00000469,CL00050,2024-09-22,consulta_saldo,app,exitoso,Android,42
EV00000470,CL00050,2024-06-10,consulta_saldo,web,exitoso,Android,279
EV00000471,CL00050,2024-09-14,login,app,exitoso,Android,101
EV00000472,CL00051,2025-10-04,actualizacion_datos,whatsapp,exitoso,Android,34
EV00000473,CL00051,2026-02-10,consulta_saldo,web,abandonado,Android,217
EV00000474,CL00051,2024-12-28,login,app,exitoso,Android,404
EV00000475,CL00051,2025-10-23,consulta_saldo,app,abandonado,Android,49
EV00000476,CL00051,2025-11-22,pago_exitoso,app,exitoso,Android,106
EV00000477,CL00051,2025-02-17,login,web,exitoso,Android,238
EV00000478,CL00051,2026-04-17,pago_iniciado,app,exitoso,Android,91
EV00000479,CL00051,2026-03-14,login,web,exitoso,Android,73
EV00000480,CL00051,2024-09-10,pago_exitoso,web,exitoso,Android,61
EV00000481,CL00051,2024-12-25,simulacion_credito,app,exitoso,Android,77
EV00000482,CL00052,2025-10-09,pago_exitoso,app,abandonado,iOS,237
EV00000483,CL00052,2024-11-12,solicitud_soporte,web,sin_contacto,iOS,110
EV00000484,CL00052,2025-06-15,pago_exitoso,whatsapp,exitoso,iOS,37
EV00000485,CL00052,2025-02-08,pago_iniciado,web,exitoso,iOS,190
EV00000486,CL00052,2025-03-18,solicitud_soporte,whatsapp,resuelto,iOS,78
EV00000487,CL00052,2026-04-11,login,web,exitoso,iOS,154
EV00000488,CL00052,2024-11-28,solicitud_soporte,app,resuelto,iOS,140
EV00000489,CL00052,2024-11-17,consulta_saldo,whatsapp,abandonado,iOS,179
EV00000490,CL00052,2024-12-02,consulta_saldo,web,exitoso,iOS,164
EV00000491,CL00052,2026-03-14,login,web,exitoso,iOS,46
EV00000492,CL00052,2025-08-02,consulta_saldo,app,exitoso,iOS,77
EV00000493,CL00052,2026-03-25,login,web,exitoso,iOS,101
EV00000494,CL00053,2026-02-22,consulta_saldo,app,abandonado,Android,189
EV00000495,CL00053,2026-02-06,solicitud_soporte,app,sin_contacto,Android,73
EV00000496,CL00053,2026-04-25,login,app,exitoso,Android,75
EV00000497,CL00053,2026-03-19,login,app,exitoso,Android,136
EV00000498,CL00053,2026-03-10,login,app,exitoso,Android,300
EV00000499,CL00053,2026-03-26,consulta_saldo,app,exitoso,Android,274
EV00000500,CL00053,2025-11-23,pago_fallido,app,fondos_insuficientes,Android,240
EV00000501,CL00053,2026-03-09,pago_exitoso,web,exitoso,Android,129
EV00000502,CL00053,2026-02-05,pago_iniciado,app,exitoso,Android,135
EV00000503,CL00053,2026-01-29,login,app,exitoso,Android,72
EV00000504,CL00053,2026-01-31,solicitud_soporte,web,sin_contacto,Android,108
EV00000505,CL00054,2023-06-23,actualizacion_datos,app,exitoso,Android,5
EV00000506,CL00054,2023-06-30,consulta_saldo,whatsapp,exitoso,Android,299
EV00000507,CL00054,2025-07-21,consulta_saldo,app,exitoso,Android,178
EV00000508,CL00054,2025-09-17,pago_iniciado,web,exitoso,Android,98
EV00000509,CL00054,2023-08-22,login,app,exitoso,Android,251
EV00000510,CL00055,2025-08-27,consulta_saldo,whatsapp,exitoso,Android,27
EV00000511,CL00055,2025-08-19,login,app,abandonado,Android,280
EV00000512,CL00055,2025-02-27,consulta_saldo,app,exitoso,Android,25
EV00000513,CL00056,2026-02-14,login,app,exitoso,Android,131
EV00000514,CL00056,2025-11-12,pago_fallido,app,fondos_insuficientes,Android,138
EV00000515,CL00056,2026-01-05,pago_iniciado,web,abandonado,Android,62
EV00000516,CL00056,2026-01-24,pago_exitoso,app,abandonado,Android,182
EV00000517,CL00056,2026-04-22,consulta_saldo,whatsapp,exitoso,Android,244
EV00000518,CL00056,2026-01-25,consulta_saldo,app,exitoso,Android,137
EV00000519,CL00056,2026-01-01,simulacion_credito,app,exitoso,Android,21
EV00000520,CL00056,2025-11-24,login,web,exitoso,Android,40
EV00000521,CL00056,2025-12-08,pago_iniciado,web,exitoso,Android,146
EV00000522,CL00056,2026-03-28,pago_iniciado,app,exitoso,Android,73
EV00000523,CL00057,2026-01-31,solicitud_soporte,app,resuelto,Android,59
EV00000524,CL00057,2024-07-14,login,app,exitoso,Android,211
EV00000525,CL00057,2024-03-23,actualizacion_datos,app,exitoso,Android,141
EV00000526,CL00057,2026-03-01,login,app,abandonado,Android,180
EV00000527,CL00057,2025-05-14,consulta_saldo,app,abandonado,Android,79
EV00000528,CL00057,2025-04-10,consulta_saldo,app,exitoso,Android,122
EV00000529,CL00058,2025-11-07,consulta_saldo,app,abandonado,Android,283
EV00000530,CL00058,2025-12-23,pago_exitoso,web,exitoso,Android,92
EV00000531,CL00058,2023-12-11,solicitud_soporte,app,escalado,Android,272
EV00000532,CL00058,2025-11-05,consulta_saldo,app,exitoso,Android,189
EV00000533,CL00058,2025-04-05,login,app,exitoso,Android,139
EV00000534,CL00059,2025-07-30,pago_fallido,app,fondos_insuficientes,iOS,116
EV00000535,CL00059,2026-02-15,consulta_saldo,app,abandonado,iOS,118
EV00000536,CL00059,2025-09-26,login,app,abandonado,iOS,115
EV00000537,CL00059,2025-09-17,pago_exitoso,app,exitoso,iOS,355
EV00000538,CL00059,2026-01-09,consulta_saldo,app,abandonado,iOS,135
EV00000539,CL00059,2025-07-03,pago_exitoso,whatsapp,exitoso,iOS,215
EV00000540,CL00059,2026-02-21,login,app,exitoso,iOS,288
EV00000541,CL00059,2025-11-22,solicitud_soporte,app,resuelto,iOS,132
EV00000542,CL00059,2025-12-09,login,whatsapp,exitoso,iOS,161
EV00000543,CL00059,2025-08-18,solicitud_soporte,app,resuelto,iOS,167
EV00000544,CL00059,2026-01-03,pago_exitoso,call_center,exitoso,iOS,668
EV00000545,CL00060,2026-02-06,login,web,exitoso,Android,383
EV00000546,CL00060,2025-08-24,pago_exitoso,app,exitoso,Android,193
EV00000547,CL00060,2025-09-25,login,web,exitoso,Android,71
EV00000548,CL00060,2025-09-10,pago_iniciado,web,exitoso,Android,124
EV00000549,CL00060,2025-11-17,consulta_saldo,app,exitoso,Android,104
EV00000550,CL00060,2025-11-17,login,web,exitoso,Android,36
EV00000551,CL00060,2025-09-05,pago_exitoso,app,abandonado,Android,518
EV00000552,CL00060,2026-04-18,pago_fallido,app,fondos_insuficientes,Android,81
EV00000553,CL00060,2026-04-12,consulta_saldo,app,exitoso,Android,205
EV00000554,CL00060,2025-10-03,consulta_saldo,app,exitoso,Android,139
EV00000555,CL00060,2025-06-15,actualizacion_datos,whatsapp,exitoso,Android,82
EV00000556,CL00060,2026-03-28,pago_iniciado,app,exitoso,Android,45
EV00000557,CL00060,2025-10-18,consulta_saldo,app,exitoso,Android,44
EV00000558,CL00061,2026-02-08,login,app,exitoso,Web,31
EV00000559,CL00061,2025-10-29,consulta_saldo,app,exitoso,Web,405
EV00000560,CL00061,2024-07-23,login,app,exitoso,Web,380
EV00000561,CL00061,2024-11-08,consulta_saldo,web,exitoso,Web,94
EV00000562,CL00061,2023-08-25,simulacion_credito,web,exitoso,Web,125
EV00000563,CL00061,2024-02-05,pago_exitoso,app,exitoso,Web,254
EV00000564,CL00061,2025-01-12,pago_exitoso,app,exitoso,Web,40
EV00000565,CL00061,2025-04-29,pago_iniciado,app,exitoso,Web,193
EV00000566,CL00061,2024-12-08,pago_exitoso,app,exitoso,Web,202
EV00000567,CL00062,2025-11-17,login,app,exitoso,iOS,231
EV00000568,CL00062,2025-11-27,login,app,exitoso,iOS,81
EV00000569,CL00062,2025-10-16,pago_exitoso,app,exitoso,iOS,127
EV00000570,CL00062,2026-04-08,solicitud_soporte,app,escalado,iOS,114
EV00000571,CL00062,2025-11-07,solicitud_soporte,app,sin_contacto,iOS,156
EV00000572,CL00062,2026-02-18,actualizacion_datos,whatsapp,abandonado,iOS,76
EV00000573,CL00062,2026-03-06,pago_exitoso,app,exitoso,iOS,153
EV00000574,CL00062,2026-04-14,simulacion_credito,web,exitoso,iOS,106
EV00000575,CL00063,2023-12-24,login,app,exitoso,iOS,554
EV00000576,CL00063,2023-07-06,pago_exitoso,app,exitoso,iOS,55
EV00000577,CL00063,2023-09-27,pago_iniciado,app,exitoso,iOS,142
EV00000578,CL00063,2025-11-21,consulta_saldo,app,exitoso,iOS,81
EV00000579,CL00063,2024-08-15,pago_iniciado,app,exitoso,iOS,80
EV00000580,CL00063,2023-09-13,login,app,exitoso,iOS,206
EV00000581,CL00063,2023-04-11,login,app,exitoso,iOS,238
EV00000582,CL00063,2024-08-15,login,app,exitoso,iOS,319
EV00000583,CL00063,2026-01-20,login,app,exitoso,iOS,127
EV00000584,CL00064,2025-03-28,login,whatsapp,exitoso,Android,164
EV00000585,CL00064,2026-01-07,solicitud_soporte,web,resuelto,Android,118
EV00000586,CL00064,2025-11-15,login,app,exitoso,Android,366
EV00000587,CL00064,2024-11-11,login,web,exitoso,Android,163
EV00000588,CL00064,2024-02-09,pago_exitoso,app,exitoso,Android,178
EV00000589,CL00064,2024-12-30,login,app,exitoso,Android,23
EV00000590,CL00064,2025-08-19,pago_iniciado,app,exitoso,Android,70
EV00000591,CL00064,2024-11-06,pago_iniciado,web,abandonado,Android,99
EV00000592,CL00064,2025-08-25,login,whatsapp,exitoso,Android,115
EV00000593,CL00065,2024-03-02,pago_fallido,app,timeout,Web,330
EV00000594,CL00065,2026-03-29,consulta_saldo,app,exitoso,Web,55
EV00000595,CL00065,2024-04-03,login,app,abandonado,Web,187
EV00000596,CL00065,2024-03-18,pago_iniciado,web,exitoso,Web,85
EV00000597,CL00065,2024-04-26,pago_iniciado,app,exitoso,Web,159
EV00000598,CL00065,2025-05-09,pago_exitoso,app,exitoso,Web,195
EV00000599,CL00065,2025-04-30,pago_exitoso,call_center,exitoso,Web,70
EV00000600,CL00065,2025-03-28,consulta_saldo,app,exitoso,Web,77
EV00000601,CL00065,2025-11-11,consulta_saldo,app,exitoso,Web,565
EV00000602,CL00065,2025-08-17,solicitud_soporte,app,resuelto,Web,33
EV00000603,CL00065,2024-05-04,login,whatsapp,exitoso,Web,239
EV00000604,CL00065,2024-10-15,consulta_saldo,app,exitoso,Web,147
EV00000605,CL00065,2025-11-30,pago_fallido,whatsapp,fondos_insuficientes,Web,42
EV00000606,CL00065,2024-03-22,pago_exitoso,app,exitoso,Web,161
EV00000607,CL00065,2025-10-29,consulta_saldo,whatsapp,exitoso,Web,194
EV00000608,CL00065,2025-08-17,pago_iniciado,app,exitoso,Web,448
EV00000609,CL00066,2025-12-09,solicitud_soporte,app,resuelto,Android,77
EV00000610,CL00066,2025-02-14,consulta_saldo,app,exitoso,Android,200
EV00000611,CL00066,2025-08-22,solicitud_soporte,app,resuelto,Android,152
EV00000612,CL00067,2025-02-18,login,app,exitoso,Android,127
EV00000613,CL00067,2025-09-04,consulta_saldo,app,exitoso,Android,112
EV00000614,CL00067,2025-05-31,pago_fallido,whatsapp,fondos_insuficientes,Android,49
EV00000615,CL00067,2026-03-01,consulta_saldo,app,exitoso,Android,272
EV00000616,CL00067,2026-02-24,login,app,exitoso,Android,230
EV00000617,CL00067,2025-03-05,actualizacion_datos,app,exitoso,Android,441
EV00000618,CL00067,2025-02-18,consulta_saldo,web,exitoso,Android,200
EV00000619,CL00067,2025-02-15,consulta_saldo,app,exitoso,Android,114
EV00000620,CL00067,2025-08-05,pago_iniciado,app,exitoso,Android,80
EV00000621,CL00067,2025-09-04,pago_exitoso,app,exitoso,Android,267
EV00000622,CL00067,2025-03-27,login,app,exitoso,Android,379
EV00000623,CL00067,2026-01-15,pago_iniciado,app,exitoso,Android,68
EV00000624,CL00068,2025-10-01,consulta_saldo,app,exitoso,Android,144
EV00000625,CL00068,2026-03-01,login,app,exitoso,Android,258
EV00000626,CL00068,2026-04-27,consulta_saldo,app,exitoso,Android,231
EV00000627,CL00068,2024-07-11,login,app,exitoso,Android,71
EV00000628,CL00068,2025-10-14,consulta_saldo,app,exitoso,Android,149
EV00000629,CL00068,2025-10-15,pago_iniciado,whatsapp,exitoso,Android,157
EV00000630,CL00068,2024-11-28,solicitud_soporte,web,resuelto,Android,338
EV00000631,CL00068,2025-07-11,pago_iniciado,app,exitoso,Android,85
EV00000632,CL00068,2025-09-23,login,app,exitoso,Android,176
EV00000633,CL00068,2025-04-13,consulta_saldo,app,exitoso,Android,55
EV00000634,CL00068,2025-09-30,simulacion_credito,app,exitoso,Android,58
EV00000635,CL00068,2025-12-20,pago_exitoso,web,exitoso,Android,118
EV00000636,CL00068,2025-09-24,pago_exitoso,web,exitoso,Android,178
EV00000637,CL00068,2025-07-16,solicitud_soporte,app,escalado,Android,147
EV00000638,CL00069,2024-01-12,pago_exitoso,app,exitoso,Android,222
EV00000639,CL00069,2025-02-27,login,app,exitoso,Android,195
EV00000640,CL00069,2023-05-31,pago_iniciado,whatsapp,exitoso,Android,44
EV00000641,CL00069,2025-06-26,login,app,exitoso,Android,327
EV00000642,CL00069,2024-09-11,login,whatsapp,exitoso,Android,194
EV00000643,CL00069,2023-06-19,consulta_saldo,whatsapp,exitoso,Android,126
EV00000644,CL00069,2023-08-04,pago_iniciado,app,exitoso,Android,60
EV00000645,CL00069,2025-09-16,actualizacion_datos,app,exitoso,Android,226
EV00000646,CL00069,2023-11-09,login,app,exitoso,Android,205
EV00000647,CL00069,2023-05-21,login,app,exitoso,Android,74
EV00000648,CL00070,2025-10-27,pago_iniciado,app,exitoso,Android,453
EV00000649,CL00070,2025-06-05,login,app,exitoso,Android,208
EV00000650,CL00070,2024-10-22,login,app,exitoso,Android,93
EV00000651,CL00070,2026-04-22,pago_iniciado,whatsapp,exitoso,Android,329
EV00000652,CL00070,2026-02-01,pago_exitoso,app,exitoso,Android,198
EV00000653,CL00071,2025-12-03,solicitud_soporte,whatsapp,resuelto,Android,71
EV00000654,CL00071,2025-12-23,pago_exitoso,app,exitoso,Android,70
EV00000655,CL00071,2025-12-29,consulta_saldo,app,exitoso,Android,411
EV00000656,CL00072,2026-04-09,consulta_saldo,app,exitoso,iOS,142
EV00000657,CL00072,2026-03-21,consulta_saldo,app,exitoso,iOS,218
EV00000658,CL00072,2025-10-22,pago_iniciado,app,exitoso,iOS,96
EV00000659,CL00072,2025-12-23,pago_iniciado,web,abandonado,iOS,259
EV00000660,CL00072,2025-12-11,login,app,exitoso,iOS,225
EV00000661,CL00072,2025-11-25,pago_exitoso,whatsapp,exitoso,iOS,241
EV00000662,CL00072,2025-11-30,login,app,exitoso,iOS,15
EV00000663,CL00072,2026-04-11,login,app,exitoso,iOS,34
EV00000664,CL00073,2026-01-30,pago_fallido,whatsapp,fondos_insuficientes,iOS,39
EV00000665,CL00073,2024-08-29,pago_fallido,call_center,fondos_insuficientes,iOS,177
EV00000666,CL00073,2026-03-05,solicitud_soporte,app,resuelto,iOS,102
EV00000667,CL00073,2025-10-29,consulta_saldo,web,exitoso,iOS,55
EV00000668,CL00073,2025-03-27,consulta_saldo,app,exitoso,iOS,201
EV00000669,CL00073,2025-10-19,simulacion_credito,web,exitoso,iOS,166
EV00000670,CL00073,2025-03-05,solicitud_soporte,whatsapp,resuelto,iOS,281
EV00000671,CL00073,2025-11-01,consulta_saldo,app,exitoso,iOS,17
EV00000672,CL00073,2025-12-20,login,web,exitoso,iOS,72
EV00000673,CL00073,2026-02-24,login,app,exitoso,iOS,83
EV00000674,CL00073,2025-04-26,consulta_saldo,app,exitoso,iOS,166
EV00000675,CL00074,2026-01-02,pago_iniciado,app,exitoso,Android,146
