cliente_id,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash
CL00187,2023-02-18,Cundinamarca,Soacha,41,F,1,Universitario,Independiente,850000.0,Campaña digital,578.0,True,4,Android,hash_552558
CL00188,2024-11-27,Valle del Cauca,Cali,35,F,3,Universitario,Microempresario,2430000.0,Referido,615.0,True,0,Android,hash_139236
CL00189,2024-03-01,Bogotá D.C.,Bogotá,28,M,2,Bachiller,Independiente,2130000.0,Call center,507.0,False,2,Android,hash_887600
CL00190,2025-08-27,Risaralda,Pereira,21,M,3,Bachiller,Empleado,1990000.0,Aliado comercial,659.0,False,1,Android,hash_859161
CL00191,2025-10-21,Bogotá D.C.,Bogotá,32,M,4,Sin información,Independiente,2570000.0,Campaña digital,691.0,False,0,Web,hash_445876
CL00192,2024-01-07,Atlántico,Barranquilla,45,F,2,Universitario,Empleado,2810000.0,Referido,571.0,True,0,Android,hash_325121
CL00193,2025-07-04,Antioquia,Medellín,38,F,5,Universitario,Desempleado,1330000.0,Call center,450.0,True,0,Web,hash_901555
CL00194,2023-10-07,Risaralda,Pereira,24,No informa,3,Bachiller,Empleado,4620000.0,Campaña digital,692.0,False,1,Android,hash_794245
CL00195,2026-01-07,Bogotá D.C.,Bogotá,38,F,4,Bachiller,Empleado,3490000.0,Campaña digital,643.0,True,3,iOS,hash_250862
CL00196,2023-11-18,Bogotá D.C.,Bogotá,40,F,1,Universitario,Empleado,2410000.0,App orgánico,450.0,True,1,Android,hash_331226
CL00197,2023-05-08,Bogotá D.C.,Bogotá,27,F,3,Técnico/Tecnólogo,Empleado,4420000.0,Call center,716.0,False,1,Android,hash_245338
CL00198,2023-03-30,Antioquia,Medellín,38,M,2,Técnico/Tecnólogo,Microempresario,2400000.0,Aliado comercial,511.0,True,0,Android,hash_727503
CL00199,2025-09-03,Bolívar,Cartagena,37,M,1,Universitario,Empleado,1300000.0,App orgánico,588.0,False,1,iOS,hash_254062
CL00200,2024-09-05,Atlántico,Barranquilla,25,M,2,Bachiller,Desempleado,1010000.0,Campaña digital,518.0,False,0,Android,hash_865710
CL00201,2025-11-08,Bogotá D.C.,Bogotá,40,F,3,Bachiller,Microempresario,3110000.0,Campaña digital,606.0,True,0,iOS,hash_861062
CL00202,2025-08-22,Bolívar,Cartagena,42,M,4,Universitario,Empleado,2410000.0,App orgánico,624.0,True,0,Android,hash_385291
CL00203,2023-12-13,Antioquia,Medellín,47,F,4,Técnico/Tecnólogo,Empleado,2950000.0,Referido,613.0,False,2,Android,hash_840174
CL00204,2023-05-27,Cundinamarca,Soacha,47,F,6,Universitario,Microempresario,7690000.0,Campaña digital,850.0,True,1,Android,hash_306717
CL00205,2023-10-05,Norte de Santander,Cúcuta,22,F,3,Sin información,Comerciante,2310000.0,App orgánico,557.0,False,0,Android,hash_204843
CL00206,2023-01-23,Bogotá D.C.,Bogotá,27,F,4,Posgrado,Pensionado,2010000.0,Campaña digital,590.0,False,0,Android,hash_648912
CL00207,2025-01-13,Santander,Bucaramanga,41,M,3,Técnico/Tecnólogo,Independiente,2630000.0,App orgánico,582.0,True,1,Web,hash_583414
CL00208,2024-03-11,Bogotá D.C.,Bogotá,41,F,1,Sin información,Empleado,2330000.0,Referido,622.0,True,2,Android,hash_398845
CL00209,2024-07-20,Bogotá D.C.,Bogotá,41,F,2,Universitario,Empleado,2350000.0,Call center,549.0,False,1,Android,hash_944124
CL00210,2025-12-23,Cundinamarca,Soacha,68,M,3,Bachiller,Empleado,5240000.0,Campaña digital,736.0,False,3,Web,hash_168653
CL00211,2024-03-21,Bogotá D.C.,Bogotá,42,F,3,Universitario,Empleado,3190000.0,Campaña digital,688.0,False,0,Android,hash_227101
CL00212,2025-07-16,Santander,Bucaramanga,47,M,1,Bachiller,Independiente,1260000.0,Referido,392.0,False,1,iOS,hash_477218
CL00213,2025-05-30,Valle del Cauca,Cali,46,F,3,Técnico/Tecnólogo,Empleado,4880000.0,Campaña digital,746.0,True,0,Android,hash_786126
CL00214,2025-01-28,Norte de Santander,Cúcuta,43,M,3,Posgrado,Independiente,2750000.0,App orgánico,577.0,False,0,Android,hash_916117
CL00215,2024-05-26,Cundinamarca,Soacha,33,M,1,Bachiller,Conductor/Repartidor,1530000.0,Campaña digital,543.0,False,0,Android,hash_114260
CL00216,2024-11-15,Antioquia,Medellín,44,M,2,Universitario,Pensionado,1920000.0,Referido,505.0,False,1,Android,hash_380092
CL00217,2023-02-20,Bolívar,Cartagena,28,F,3,Bachiller,Comerciante,3900000.0,App orgánico,683.0,False,3,Web,hash_844265
CL00218,2024-07-05,Valle del Cauca,Cali,34,M,2,Universitario,Empleado,1520000.0,Aliado comercial,595.0,True,2,iOS,hash_109583
CL00219,2023-10-21,Antioquia,Medellín,31,F,3,Bachiller,Empleado,3920000.0,Campaña digital,600.0,False,0,Android,hash_906434
CL00220,2023-07-24,Caldas,Manizales,37,M,2,Técnico/Tecnólogo,Empleado,2030000.0,Aliado comercial,611.0,False,3,Web,hash_688172
CL00221,2025-03-12,Caldas,Manizales,59,F,2,Bachiller,Empleado,3660000.0,Aliado comercial,551.0,True,3,Android,hash_777758
CL00222,2023-04-02,Bogotá D.C.,Bogotá,19,F,3,Bachiller,Desempleado,830000.0,Aliado comercial,487.0,False,1,Android,hash_430322
CL00223,2025-07-24,Risaralda,Pereira,43,M,1,Bachiller,Empleado,1520000.0,App orgánico,571.0,True,0,Android,hash_724705
CL00224,2024-03-21,Santander,Bucaramanga,20,F,3,Técnico/Tecnólogo,Conductor/Repartidor,3230000.0,Referido,541.0,True,0,Android,hash_550400
CL00225,2025-06-24,Caldas,Manizales,31,M,2,Universitario,Conductor/Repartidor,1850000.0,Referido,511.0,False,0,Android,hash_914468
CL00226,2023-07-07,Risaralda,Pereira,47,F,5,Posgrado,Pensionado,2920000.0,App orgánico,650.0,True,0,Android,hash_303141
CL00227,2024-02-01,Bolívar,Cartagena,37,M,2,Sin información,Empleado,1900000.0,Aliado comercial,581.0,True,0,Android,hash_131673
CL00228,2023-02-10,Bogotá D.C.,Bogotá,25,M,6,Técnico/Tecnólogo,Microempresario,4060000.0,Aliado comercial,637.0,True,4,Web,hash_764607
CL00229,2025-05-13,Bolívar,Cartagena,29,F,2,Técnico/Tecnólogo,Independiente,1740000.0,Call center,565.0,False,1,Android,hash_498635
CL00230,2025-12-21,Bogotá D.C.,Bogotá,43,M,1,Sin información,Empleado,2610000.0,Campaña digital,527.0,False,1,iOS,hash_887199
CL00231,2023-08-19,Caldas,Manizales,29,M,4,Sin información,Empleado,2450000.0,Referido,601.0,False,1,iOS,hash_958809
CL00232,2024-04-03,Norte de Santander,Cúcuta,38,F,3,Bachiller,Microempresario,4080000.0,App orgánico,642.0,False,0,Android,hash_939934
CL00233,2023-10-01,Bogotá D.C.,Bogotá,36,M,4,Bachiller,Comerciante,4600000.0,App orgánico,743.0,True,1,Android,hash_929311
CL00234,2023-01-21,Bogotá D.C.,Bogotá,29,F,4,Universitario,Conductor/Repartidor,1750000.0,Aliado comercial,509.0,False,0,iOS,hash_438592
CL00235,2023-12-30,Valle del Cauca,Cali,57,M,3,Sin información,Empleado,3220000.0,Aliado comercial,763.0,False,2,Android,hash_871143
CL00236,2023-12-09,Atlántico,Barranquilla,42,F,2,Sin información,Empleado,3440000.0,Campaña digital,593.0,False,1,Android,hash_359405
CL00237,2023-08-07,Atlántico,Barranquilla,19,M,4,Sin información,Independiente,2380000.0,Call center,544.0,True,1,Android,hash_894042
CL00238,2024-04-10,Santander,Bucaramanga,38,F,3,Técnico/Tecnólogo,Empleado,3720000.0,Call center,583.0,True,1,Android,hash_635848
CL00239,2025-12-23,Antioquia,Medellín,29,F,6,Bachiller,Empleado,7480000.0,Referido,766.0,True,0,iOS,hash_244575
CL00240,2024-09-02,Santander,Bucaramanga,45,M,2,Universitario,Empleado,3000000.0,App orgánico,609.0,False,0,Android,hash_959734
CL00241,2024-07-14,Bogotá D.C.,Bogotá,28,F,4,Posgrado,Empleado,3670000.0,Aliado comercial,577.0,True,3,iOS,hash_318827
CL00242,2023-06-04,Bogotá D.C.,Bogotá,35,M,5,Técnico/Tecnólogo,Independiente,3580000.0,Campaña digital,586.0,True,4,Android,hash_523041
CL00243,2024-02-29,Santander,Bucaramanga,41,M,1,Técnico/Tecnólogo,Empleado,1260000.0,Campaña digital,587.0,True,2,Android,hash_152127
CL00244,2023-07-21,Bogotá D.C.,Bogotá,45,M,4,Bachiller,Empleado,2570000.0,Call center,732.0,False,0,Android,hash_207724
CL00245,2025-06-19,Bogotá D.C.,Bogotá,24,M,3,Técnico/Tecnólogo,Empleado,3920000.0,App orgánico,645.0,False,3,iOS,hash_600653
CL00246,2024-10-07,Tolima,Ibagué,33,F,1,Universitario,Conductor/Repartidor,1190000.0,Referido,460.0,False,0,Android,hash_472949
CL00247,2024-10-25,Antioquia,Medellín,31,F,4,Técnico/Tecnólogo,Conductor/Repartidor,1660000.0,App orgánico,432.0,False,2,Android,hash_256080
CL00248,2024-05-26,Bogotá D.C.,Bogotá,29,F,3,Posgrado,Empleado,1940000.0,Campaña digital,492.0,False,1,iOS,hash_763270
CL00249,2025-03-01,Valle del Cauca,Cali,54,M,5,Técnico/Tecnólogo,Comerciante,4280000.0,Referido,727.0,True,0,Web,hash_821754
CL00250,2023-04-09,Risaralda,Pereira,40,F,3,Bachiller,Empleado,3970000.0,App orgánico,597.0,False,0,Android,hash_568255
CL00251,2023-10-15,Bogotá D.C.,Bogotá,23,F,4,Técnico/Tecnólogo,Independiente,3650000.0,App orgánico,588.0,False,3,iOS,hash_848462
CL00252,2024-04-27,Bogotá D.C.,Bogotá,45,F,2,Bachiller,Microempresario,2770000.0,App orgánico,652.0,True,1,Android,hash_234585
CL00253,2025-02-17,Bogotá D.C.,Bogotá,57,F,5,Sin información,Pensionado,3540000.0,Campaña digital,684.0,False,0,iOS,hash_193650
CL00254,2023-04-28,Bogotá D.C.,Bogotá,46,M,2,Técnico/Tecnólogo,Empleado,2810000.0,App orgánico,613.0,True,1,iOS,hash_576785
CL00255,2025-11-23,Bogotá D.C.,Bogotá,21,M,3,Técnico/Tecnólogo,Empleado,5130000.0,Referido,711.0,True,3,iOS,hash_741462
CL00256,2023-07-01,Bogotá D.C.,Bogotá,31,F,2,Bachiller,Empleado,1920000.0,App orgánico,579.0,False,2,Android,hash_707317
CL00257,2023-09-28,Valle del Cauca,Cali,49,F,1,Bachiller,Pensionado,1900000.0,Campaña digital,572.0,False,0,Android,hash_283024
CL00258,2024-05-19,Bogotá D.C.,Bogotá,29,M,3,Técnico/Tecnólogo,Microempresario,9000000.0,Campaña digital,850.0,False,1,Android,hash_579885
CL00259,2023-09-24,Bogotá D.C.,Bogotá,40,F,4,Bachiller,Microempresario,3190000.0,App orgánico,622.0,False,0,Android,hash_660151
CL00260,2024-01-06,Bogotá D.C.,Bogotá,44,F,2,Sin información,Microempresario,3350000.0,App orgánico,598.0,False,1,Android,hash_862473
CL00261,2025-11-19,Norte de Santander,Cúcuta,27,F,2,Bachiller,Conductor/Repartidor,2080000.0,Aliado comercial,408.0,False,0,Android,hash_495739
CL00262,2024-12-08,Bogotá D.C.,Bogotá,35,M,5,Sin información,Empleado,3760000.0,Campaña digital,641.0,True,1,iOS,hash_830351
CL00263,2024-12-14,Antioquia,Medellín,19,M,2,Universitario,Independiente,1480000.0,Campaña digital,540.0,True,2,iOS,hash_951563
CL00264,2025-03-03,Valle del Cauca,Cali,26,M,2,Universitario,Estudiante,800000.0,Campaña digital,441.0,False,0,Android,hash_760501
CL00265,2023-12-20,Bogotá D.C.,Bogotá,33,F,4,Universitario,Desempleado,1030000.0,Referido,516.0,False,0,Android,hash_297345
CL00266,2024-01-03,Meta,Villavicencio,24,M,3,Universitario,Microempresario,5280000.0,Campaña digital,686.0,True,1,iOS,hash_377255
CL00267,2024-11-10,Meta,Villavicencio,52,No informa,1,Universitario,Independiente,2190000.0,App orgánico,562.0,False,2,Android,hash_682933
CL00268,2023-10-22,Risaralda,Pereira,22,M,3,Bachiller,Independiente,2090000.0,Referido,620.0,False,3,iOS,hash_990733
CL00269,2024-12-12,Santander,Bucaramanga,32,F,2,Bachiller,Empleado,2840000.0,Campaña digital,599.0,False,1,Android,hash_221070
CL00270,2023-07-15,Bogotá D.C.,Bogotá,37,F,5,Sin información,Empleado,2960000.0,Referido,518.0,True,1,Android,hash_201735
CL00271,2023-09-19,Antioquia,Medellín,50,F,4,Bachiller,Conductor/Repartidor,2030000.0,App orgánico,596.0,False,1,iOS,hash_244378
CL00272,2025-10-23,Bogotá D.C.,Bogotá,22,M,1,Técnico/Tecnólogo,Empleado,2050000.0,Call center,603.0,False,0,Android,hash_145712
CL00273,2024-01-08,Valle del Cauca,Cali,48,M,2,Posgrado,Comerciante,3000000.0,Campaña digital,672.0,False,3,iOS,hash_614906
CL00274,2025-12-05,Valle del Cauca,Cali,36,F,3,Universitario,Conductor/Repartidor,3310000.0,Campaña digital,654.0,False,0,Android,hash_132125
CL00275,2023-12-31,Santander,Bucaramanga,26,F,3,Sin información,Conductor/Repartidor,2160000.0,Referido,461.0,False,2,Android,hash_155823
CL00276,2024-05-14,Bogotá D.C.,Bogotá,41,M,2,Bachiller,Estudiante,1090000.0,App orgánico,387.0,True,0,Android,hash_872783
CL00277,2025-09-27,Antioquia,Medellín,38,F,4,Bachiller,Estudiante,1540000.0,Referido,542.0,True,3,iOS,hash_158453
CL00278,2025-09-10,Bolívar,Cartagena,30,F,3,Sin información,Empleado,3360000.0,Aliado comercial,577.0,False,2,Android,hash_430515
CL00279,2023-02-08,Bogotá D.C.,Bogotá,37,M,3,Bachiller,Comerciante,2890000.0,App orgánico,630.0,True,1,Android,hash_935544
CL00280,2025-12-07,Bolívar,Cartagena,32,M,3,Bachiller,Empleado,6110000.0,Call center,703.0,False,2,iOS,hash_352773
CL00281,2023-09-02,Risaralda,Pereira,37,M,3,Bachiller,Independiente,3200000.0,Campaña digital,687.0,False,2,Android,hash_169893
CL00282,2024-12-21,Bogotá D.C.,Bogotá,43,F,3,Universitario,Empleado,2820000.0,App orgánico,638.0,False,1,iOS,hash_948182
CL00283,2023-03-22,Bogotá D.C.,Bogotá,52,M,4,Bachiller,Empleado,3260000.0,Campaña digital,668.0,True,1,Web,hash_530423
CL00284,2023-07-27,Risaralda,Pereira,24,M,4,Bachiller,Microempresario,2380000.0,Campaña digital,592.0,False,2,Android,hash_387740
CL00285,2023-06-04,Bogotá D.C.,Bogotá,57,F,6,Bachiller,Empleado,6420000.0,Referido,797.0,True,3,iOS,hash_836618
CL00286,2025-08-09,Norte de Santander,Cúcuta,19,F,3,Técnico/Tecnólogo,Independiente,3050000.0,Call center,588.0,False,2,Android,hash_934569
CL00287,2024-10-12,Antioquia,Medellín,34,F,3,Bachiller,Empleado,3050000.0,Campaña digital,613.0,True,0,iOS,hash_713008
CL00288,2024-09-08,Antioquia,Medellín,42,F,3,Universitario,Empleado,2720000.0,Referido,560.0,False,1,Android,hash_763779
CL00289,2024-08-19,Atlántico,Barranquilla,39,M,4,Posgrado,Desempleado,850000.0,Call center,588.0,False,0,Android,hash_733389
CL00290,2024-01-01,Antioquia,Medellín,30,M,2,Técnico/Tecnólogo,Conductor/Repartidor,2570000.0,Referido,420.0,False,0,iOS,hash_332362
CL00291,2024-01-14,Atlántico,Barranquilla,34,F,3,Bachiller,Independiente,3810000.0,Campaña digital,599.0,False,0,iOS,hash_871257
CL00292,2023-09-16,Atlántico,Barranquilla,31,F,3,Técnico/Tecnólogo,Empleado,6480000.0,Campaña digital,742.0,False,2,iOS,hash_239565
CL00293,2025-03-13,Bogotá D.C.,Bogotá,30,F,3,Técnico/Tecnólogo,Microempresario,6830000.0,Campaña digital,758.0,True,1,Android,hash_837550
CL00294,2024-05-03,Risaralda,Pereira,44,M,4,Bachiller,Independiente,2350000.0,Aliado comercial,529.0,False,0,Android,hash_324872
CL00295,2023-11-03,Bogotá D.C.,Bogotá,40,M,2,Técnico/Tecnólogo,Empleado,2030000.0,Referido,508.0,False,1,iOS,hash_495412
CL00296,2025-12-28,Bolívar,Cartagena,29,M,4,Técnico/Tecnólogo,Empleado,5260000.0,Campaña digital,664.0,False,3,Android,hash_280645
CL00297,2025-12-10,Santander,Bucaramanga,45,F,4,Técnico/Tecnólogo,Empleado,5300000.0,App orgánico,664.0,False,0,Android,hash_902207
CL00298,2023-09-25,Atlántico,Barranquilla,39,M,3,Universitario,Conductor/Repartidor,3400000.0,Referido,559.0,True,1,iOS,hash_423923
CL00299,2025-08-24,Valle del Cauca,Cali,44,F,4,Bachiller,Comerciante,3080000.0,App orgánico,588.0,True,2,Android,hash_512111
CL00300,2025-07-13,Antioquia,Medellín,42,F,1,Técnico/Tecnólogo,Microempresario,2370000.0,App orgánico,635.0,False,2,Android,hash_216074
CL00301,2023-12-18,Tolima,Ibagué,28,F,2,Sin información,Empleado,3400000.0,App orgánico,588.0,True,1,iOS,hash_353564
CL00302,2025-03-07,Bolívar,Cartagena,30,F,3,Bachiller,Estudiante,990000.0,App orgánico,509.0,False,3,Android,hash_889694
CL00303,2023-05-03,Valle del Cauca,Cali,43,M,3,Sin información,Empleado,2510000.0,Call center,618.0,True,3,Android,hash_304335
CL00304,2024-01-10,Valle del Cauca,Cali,42,M,1,Técnico/Tecnólogo,Microempresario,4040000.0,Call center,646.0,True,1,Android,hash_975584
CL00305,2024-01-09,Atlántico,Barranquilla,36,M,2,Técnico/Tecnólogo,Empleado,2890000.0,Referido,652.0,False,1,Android,hash_897406
CL00306,2023-05-05,Caldas,Manizales,37,F,1,Técnico/Tecnólogo,Empleado,2570000.0,Aliado comercial,511.0,False,1,Android,hash_368602
CL00307,2025-01-30,Bogotá D.C.,Bogotá,49,M,1,Posgrado,Empleado,3270000.0,Campaña digital,641.0,False,1,Web,hash_934397
CL00308,2026-01-20,Bolívar,Cartagena,30,F,1,Sin información,Empleado,1560000.0,App orgánico,522.0,False,3,iOS,hash_250641
CL00309,2023-09-24,Antioquia,Medellín,41,F,3,Bachiller,Empleado,3970000.0,App orgánico,565.0,False,0,Android,hash_619235
CL00310,2025-04-21,Valle del Cauca,Cali,34,M,4,Bachiller,Independiente,1450000.0,Referido,501.0,False,0,iOS,hash_531231
CL00311,2025-12-29,Antioquia,Medellín,34,M,4,Técnico/Tecnólogo,Empleado,2940000.0,Referido,663.0,True,0,Android,hash_840126
CL00312,2023-06-16,Atlántico,Barranquilla,47,M,4,Bachiller,Empleado,2250000.0,Aliado comercial,611.0,True,0,Android,hash_446249
CL00313,2026-01-01,Bogotá D.C.,Bogotá,44,F,1,Técnico/Tecnólogo,Pensionado,1530000.0,Aliado comercial,601.0,False,0,Android,hash_715837
CL00314,2023-09-20,Valle del Cauca,Cali,44,F,4,Universitario,Conductor/Repartidor,4150000.0,Aliado comercial,675.0,False,1,Web,hash_637738
CL00315,2024-03-08,Tolima,Ibagué,49,M,2,Técnico/Tecnólogo,Comerciante,3280000.0,Call center,682.0,True,0,Android,hash_418275
CL00316,2024-12-07,Valle del Cauca,Cali,36,F,2,Bachiller,Comerciante,3520000.0,Referido,550.0,True,3,Android,hash_617561
CL00317,2025-09-01,Atlántico,Barranquilla,43,M,4,Bachiller,Independiente,3820000.0,Campaña digital,571.0,False,0,Android,hash_833946
CL00318,2023-02-03,Caldas,Manizales,33,M,2,Universitario,Microempresario,4430000.0,Call center,633.0,False,1,Web,hash_187566
CL00319,2024-01-06,Norte de Santander,Cúcuta,39,M,3,Bachiller,Independiente,1830000.0,Referido,559.0,False,1,iOS,hash_289400
CL00320,2024-07-12,Antioquia,Medellín,35,F,3,Técnico/Tecnólogo,Empleado,5920000.0,Aliado comercial,713.0,True,2,Android,hash_644748
CL00321,2024-06-21,Meta,Villavicencio,37,M,2,Universitario,Empleado,5080000.0,App orgánico,714.0,False,1,Android,hash_462578
CL00322,2025-09-21,Antioquia,Medellín,42,F,3,Universitario,Empleado,2490000.0,Campaña digital,564.0,True,0,iOS,hash_373306
CL00323,2024-05-10,Antioquia,Medellín,28,F,3,Universitario,Conductor/Repartidor,2700000.0,Campaña digital,616.0,True,0,iOS,hash_625667
CL00324,2025-06-06,Atlántico,Barranquilla,57,M,3,Bachiller,Comerciante,2430000.0,Campaña digital,663.0,False,0,Web,hash_967838
CL00325,2023-10-07,Antioquia,Medellín,26,M,1,Sin información,Conductor/Repartidor,1620000.0,Campaña digital,588.0,False,0,iOS,hash_698029
CL00326,2024-05-08,Valle del Cauca,Cali,24,M,3,Bachiller,Independiente,5110000.0,Campaña digital,600.0,True,0,Android,hash_375419
CL00327,2024-02-02,Bogotá D.C.,Bogotá,48,F,2,Bachiller,Desempleado,640000.0,App orgánico,495.0,False,1,Android,hash_676265
CL00328,2023-05-08,Bogotá D.C.,Bogotá,44,F,5,Bachiller,Empleado,3100000.0,Aliado comercial,688.0,True,0,Web,hash_617961
CL00329,2025-05-13,Bogotá D.C.,Bogotá,42,F,3,Universitario,Empleado,3560000.0,Aliado comercial,757.0,False,0,Android,hash_635607
CL00330,2025-10-04,Antioquia,Medellín,42,F,1,Técnico/Tecnólogo,Empleado,1800000.0,Aliado comercial,567.0,False,1,Android,hash_389776
CL00331,2025-12-22,Valle del Cauca,Cali,36,F,4,Técnico/Tecnólogo,Empleado,3730000.0,Campaña digital,703.0,False,2,Android,hash_369580
CL00332,2023-12-09,Risaralda,Pereira,27,M,3,Bachiller,Comerciante,2370000.0,Referido,571.0,False,0,Android,hash_772225
CL00333,2023-09-05,Bogotá D.C.,Bogotá,37,M,3,Bachiller,Microempresario,1850000.0,Aliado comercial,555.0,False,1,Android,hash_824276
CL00334,2023-01-17,Cundinamarca,Soacha,29,F,2,Universitario,Independiente,2100000.0,Referido,454.0,True,4,Android,hash_292593
CL00335,2024-02-13,Bogotá D.C.,Bogotá,46,F,2,Sin información,Independiente,3550000.0,Campaña digital,597.0,False,1,Android,hash_426754
CL00336,2023-11-04,Bogotá D.C.,Bogotá,35,F,4,Técnico/Tecnólogo,Conductor/Repartidor,2760000.0,App orgánico,583.0,False,2,iOS,hash_359405
CL00337,2024-01-09,Tolima,Ibagué,28,F,3,Bachiller,Empleado,5390000.0,App orgánico,659.0,False,0,Android,hash_415594
CL00338,2023-03-21,Bogotá D.C.,Bogotá,33,F,1,Técnico/Tecnólogo,Empleado,2640000.0,Aliado comercial,563.0,False,3,Android,hash_797389
CL00339,2024-07-27,Antioquia,Medellín,40,F,1,Bachiller,Comerciante,1590000.0,Campaña digital,581.0,True,2,Web,hash_150893
CL00340,2023-01-28,Norte de Santander,Cúcuta,30,M,3,Posgrado,Empleado,4250000.0,Aliado comercial,666.0,True,3,Android,hash_494813
CL00341,2025-07-07,Bogotá D.C.,Bogotá,28,F,6,Universitario,Desempleado,1590000.0,App orgánico,531.0,True,1,Android,hash_162894
CL00342,2025-11-22,Norte de Santander,Cúcuta,38,M,1,Sin información,Empleado,2430000.0,Campaña digital,531.0,True,0,iOS,hash_753668
CL00343,2024-06-23,Bogotá D.C.,Bogotá,38,F,3,Sin información,Independiente,2650000.0,Campaña digital,593.0,True,2,Android,hash_275746
CL00344,2024-11-27,Bogotá D.C.,Bogotá,31,F,2,Universitario,Independiente,1590000.0,App orgánico,548.0,True,2,Android,hash_313968
CL00345,2025-06-05,Bogotá D.C.,Bogotá,31,M,3,Sin información,Desempleado,560000.0,Campaña digital,401.0,True,0,iOS,hash_727915
